50	1	33627.71625	878.543597	104	117
50	5	50011.43648	4998.786626	136	166
50	10	50013.11985	9995.639861	282	321
50	15	50013.41901	14984.57323	477	457
50	20	50004.97951	19981.58657	651	674
50	25	50018.09397	24975.09959	924	980
50	30	50009.20633	30355.42259	2025	2039
50	35	50004.749	35316.11511	3296	3410
50	40	50003.90369	40305.97305	4356	4333
50	50	49210.91845	49255.91761	146337	147185
50	60	44710.23774	53756.96427	150090	150925
