50	1	33726.35795	878.581667	104	115
50	5	50017.22589	4998.717206	134	152
50	10	50019.28756	9995.683011	193	227
50	15	50016.70424	14982.31303	408	424
50	20	50017.36705	19977.82883	795	797
50	25	50016.82145	24972.4189	1374	1313
50	30	50015.9422	30348.2606	2707	2848
50	35	50017.1697	35317.65661	3427	3515
50	40	50017.36978	40301.46159	4618	4875
50	50	49179.09254	49285.31747	146872	147716
50	60	44727.53288	53741.59088	150160	150961
