50	1	33796.02022	880.438774	104	150
50	5	50013.02293	4999.252667	125	174
50	10	50011.44377	9995.664867	248	309
50	15	50013.25535	14982.5525	451	569
50	20	50015.65659	19981.76304	926	892
50	25	50012.137	24972.12987	1225	1121
50	30	50011.70605	30348.63691	2225	2191
50	35	50013.14921	35317.33114	3142	3300
50	40	50013.60233	40300.41235	4674	4911
50	50	49180.64653	49285.11609	146547	147443
50	60	44812.26038	53657.91425	149821	150757
